106034,0.333101
106043,0.521209
106045,0.514545
106058,0.572522
106065,0.181813
106071,0.780293
106078,0.717565
106100,0.207741
106105,0.310758
106109,0.362756
106121,0.390084
106136,0.30198
106138,0.380578
106148,0.464136
106150,0.352259
106169,0.350378
106174,0.724662
106175,0.557406
106198,0.426628
106207,0.373961
106210,0.603408
106216,0.637489
106220,0.686081
106227,0.267327
106232,0.251794
106233,0.741945
106234,0.564088
106237,0.766808
106243,0.337161
106247,0.497564
106249,0.625
106261,0.358186
106281,0.541508
106290,0.315515
106291,0.357592
106293,0.348569
106298,0.662794
106299,0.303783
106325,0.371152
106342,0.66834
106362,0.338466
106368,0.287486
106378,0.328049
106381,0.333573
106390,0.648495
106393,0.402703
106401,0.801816
106412,0.405636
106415,0.484626
106423,0.581854
106426,0.722818
106432,0.732742
107098,0.366247
108618,0.352259
108717,0.625
108747,0.375
108748,0.375
108761,0.336618
108763,0.392548
108766,0.488805
108768,0.455475
108779,0.372757
108780,0.622082
108786,0.219146
108789,0.363727
108972,0.305198
109257,0.225756
109739,0.334
110602,0.508352
110754,0.349211
111153,0.375341
111167,0.231478
111181,0.246053
111190,0.535031
111192,0.336532
111200,0.470367
111202,0.66635
111442,0.40765
111453,0.497032
111460,0.393765
111506,0.305536
111511,0.343193
111513,0.345151
111575,0.370065
111577,0.470237
111578,0.224538
111761,0.628299
111781,0.323477
111794,0.303192
111797,0.532982
111805,0.500719
117356,0.305755
118591,0.375
120401,0.523624
120792,0.53961
121331,0.297025
121896,0.354665
121908,0.414252
121971,0.344327
122321,0.625
122513,0.312242
122548,0.36974
122669,0.219983
123755,0.520473
123921,0.345151
123965,0.375
123983,0.3761
124063,0.464618
125571,0.677645
126094,0.532247
126152,0.411131
126203,0.575359
126204,0.407606
126205,0.416026
126207,0.358378
126473,0.625
126646,0.376132
126681,0.381654
127326,0.375
127570,0.379775
132566,0.3761
133301,0.359393
134114,0.268544
134886,0.305631
144707,0.373961
144719,0.559235
144799,0.405636
144854,0.313782
145016,0.318033
145022,0.422269
145023,0.197848
200270,0.375
200271,0.3761
200272,0.607826
200273,0.470952
200274,0.630695
200537,0.625
